Date,TQQQ_Price,QQQ_Price,Excess_Return,Excess_ZScore,Position,Strategy_Return,Strategy_Cumulative,QQQ_Cumulative
2019-01-10,5.017925262451172,154.3525848388672,-0.010909724283787059,2.3154550161369354,0,0.00957171521391317,4.048663063448607,3.289480867877011
2019-01-11,4.958174705505371,153.78794860839844,-0.014428729174234795,1.3916018242795334,0,0.0,4.048663063448607,3.2774255752125123
2019-01-14,4.829111099243164,152.42898559570312,-0.011611585758982537,1.3892019548141674,0,0.0,4.048663063448607,3.248335548657247
2019-01-15,5.096798419952393,155.40541076660156,-0.012870428529296624,1.0217252372978647,0,0.0,4.048663063448607,3.3111532786805373
2019-01-16,5.103967666625977,155.3766632080078,-0.013083950512906756,0.8351122056048882,0,0.0,4.048663063448607,3.3105407107035885
2019-01-17,5.223471164703369,156.60169982910156,-0.01124269588940452,0.8622480897907296,0,0.0,4.048663063448607,3.3365396576222133
2019-01-18,5.366874694824219,158.152099609375,-0.008396647011411407,0.9563446743127131,0,0.0,4.048663063448607,3.3694098704631
2019-01-22,5.070507526397705,154.98426818847656,-0.00037622653753729973,1.6568379986359485,0,0.0,4.048663063448607,3.3012345468427835
2019-01-23,5.075287818908691,155.18524169921875,-0.004766222622479714,0.9720047576967605,0,0.0,4.048663063448607,3.3055125997677846
2019-01-24,5.164915561676025,156.19015502929688,-0.00562818979968463,0.8290950229568435,0,0.0,4.048663063448607,3.3268486798949954
2019-01-25,5.348948955535889,158.0563201904297,-0.007252256234940663,0.38308257834062975,0,0.0,4.048663063448607,3.3663623901626902
2019-01-28,5.151769638061523,156.10400390625,-0.006540736493598993,0.4009569476260425,0,0.0,4.048663063448607,3.324522041691221
2019-01-29,5.005975723266602,154.63018798828125,-0.00704275838567249,0.1734167574178521,0,0.0,4.048663063448607,3.292985311104639
2019-01-30,5.381215572357178,158.56358337402344,-0.006053532834556084,0.2831471211589074,0,0.0,4.048663063448607,3.3757027561738715
2019-01-31,5.617830276489258,160.93711853027344,-0.009557092476136064,-0.9790336956022088,0,0.0,4.048663063448607,3.4258591190373227
2019-02-01,5.546128749847412,160.25759887695312,-0.009292619579243468,-1.0584734034003063,1,0.0,4.048663063448607,3.4113635999777596
2019-02-04,5.749283790588379,162.2482452392578,-0.007881400587306756,-0.5524468776266909,1,0.03597512706641411,4.194314231605268,3.453476975023121
2019-02-05,5.901051998138428,163.68385314941406,-0.012149956021204167,-2.0659647404357857,1,0.026055350893788163,4.3035985606685525,3.4838996977289796
2019-02-06,5.854447364807129,163.19569396972656,-0.008173269019405238,-0.11058850014424969,1,-0.007929034073322547,4.269475181043109,3.473494036696612
2019-02-07,5.615440845489502,161.00408935546875,-0.007435327888465751,0.39217578620038523,1,-0.04168150849612916,4.0915170150104485,3.4265313802564377
2019-02-08,5.6441216468811035,161.31991577148438,-0.007599562045001423,0.32272917181076716,0,0.005094489851162176,4.112361206919277,3.433246297261134
2019-02-11,5.630975246429443,161.166748046875,-0.006808787436497765,0.7945864011968296,0,0.0,4.112361206919277,3.42998499921742
2019-02-12,5.874762535095215,163.54983520507812,-0.008210796282686117,0.061923773860973925,0,0.0,4.112361206919277,3.480331057177226
2019-02-13,5.886711120605469,163.66473388671875,-0.005209913362623303,1.6401961462236054,0,0.0,4.112361206919277,3.482775236039358
2019-02-14,5.908222675323486,163.86566162109375,-0.0037001685300841747,1.747304920686654,0,0.0,4.112361206919277,3.4870483431152053
2019-02-15,5.978729724884033,164.5547637939453,-0.004274772533142332,1.1933911345283517,0,0.0,4.112361206919277,3.5016816358735143
